Masanao Hanihara,1924
William Howard Sweetland,1924
Margaret Bingham Stillwell,1925
Thomas Burgess,1925
Joseph Leishman Peacock,1925
James Madison Stifler,1925
John Hessin Clarke,1925
George Lyman Kittredge,1925
Albert Easton White,1925
Walter Hampden,1926
James Edward Freeman,1926
Marion Edwards Park,1926
Serge Koussevitzky,1926
Roy Chapman Andrews,1926
Winthrop John Vanleuven Osterhout,1926
Clarence Monroe Bookman,1927
Wallace Rutherford Lane,1927
Walter Sargent,1927
Everett Carleton Herrick,1927
William Austin Hill,1927
Edwin Cornelius Broome,1927
Mark Sullivan,1927
William Louis Poteat,1927
Michael Idvorsky Pupin,1927
Charles Whitney Gilkey,1928
Willard Learoyd Sperry,1928
George Herbert Sherwood,1928
Walter Perley Hall,1928
Dwight Whitney Morrow,1928
Owen D. Young,1928
Harvey Nathaniel Davis,1928
Paul Philippe Cret,1929
Archibald Angus Freeman,1929
Albert Bedell Cohoe,1929
Isaac Oscar Winslow,1929
Waldo Gifford Leland,1929
Noble Brandon Judah,1929
Arthur Hiler Ruggles,1929
Frank Edward Winsor,1929
Will Samuel Taylor,1930
William James Batt,1930
Clarence Edward Chaney,1930
Charles Carpenter Tillinghast,1930
Bliss Perry,1930
Frank Billings Kellogg,1930
Willard Brooks Tanner,1930
Raymond Mathewson Hood,1931
John Mathews Peters,1931
Edward Wilcox Babcock,1931
Albert Clark Thomas,1931
Wilbur Lucius Cross,1931
John Raleigh Mott,1931
Henry Worth Thornton,1931
Lillian Moller Gilbreth,1931
Ambrose Swasey,1931
Leon Edgar Truesdell,1931
Oliver LaFarge,1932
Arthur Leverett Washburn,1932
Henry Watson Kent,1932
Henry Kalloch Rowe,1932
John Livingston Lowes,1932
William Allen White,1932
Lawrence Counselman Wroth,1932
Walter Johannes Damrosch,1932
Charles Franklin Kettering,1932
Charles Albert Selden,1933
Jefferson Shiel,1933
Daniel Clarence Holtom,1933
Eva Le Gallienne,1933
Benjamin Nathan Cardozo,1933
Norman Staunton Dike,1933
Franklin Winslow Johnson,1933
Harold Higgins Swift,1933
Niels Fleurik David Bohr,1933
Lipot Fejer,1933
Frederic Poole Gorham,1933
Harlow Shapley,1933
Andrew Adams,1934
Ollie Annette Randall,1934
Arthur Howe Bradford,1934
George Sarton,1934
Clarence Saunders Brigham,1934
Charles Evans,1934
Newton Diehl Baker,1934
Ada Louise Comstock,1934
Ada Louise Comstock Notestein,1934
Wassili Leps,1934
George Ellett Coghill,1934
Richard Aldrich,1935
Charles Eliot Goodspeed,1935
Royal Bailey Farnum,1935
Eugene Clayton Carder,1935
John Addison Foote,1935
Henry John Cody,1935
Walter Goodnow Everett,1935
John Hope,1935
Arthur Holly Compton,1935
Edwin Hurlbut Tuller,1935
John Henry Williams,1935
William McGregor,1936
Charles Lyon Seasholes,1936
Charles Townsend,1936
Matt Bushnell Jones,1936
Victor Hugo Paltsits,1936
Joseph Lewis Wheeler,1936
Edgar Sheffield Brightman,1936
George Hubbard Blakeslee,1936
Cordell Hull,1936
Charles Pelot Summerall,1936
Edgar Allen,1936
William Adams Slade,1937
Harris Elwood Starr,1937
James Pickwell Adams,1937
Heinrich Bruning,1937
Warren Randolph Burgess,1937
Zechariah Chafee Jr.,1937
Charles Evans Hughes Jr.,1937
John Davison Rockefeller,1937
Ernst Mahler,1937
Maud Slye,1937
James Harold Williams,1938
William Reid,1938
Edmund Cody Burnett,1938
Allyn Larrabee Brown,1938
Thomas Edmund Dewey,1938
Lewis Williams Douglas,1938
Meta Glass,1938
Walter Guyton Cady,1938
Frederick Slocum,1938
Eric Carl Wendelin,1939
Carl Ivar Hellstrom,1939
William Setchel Learned,1939
Halsey William Wilson,1939
Vannevar Bush,1939
Helen Metcalf Danforth,1939
Albert Davis Mead,1939
Owen Josephus Roberts,1939
Sumner Welles,1939
Albert Edgar Lownes,1940
William Granville Meader,1940
Arthur Osborn Pritchard,1940
Maud Howe Elliott,1940
Felipe Alberto Espil,1940
Dana Gardner Munro,1940
Robert Kilburn Root,1940
Rene Doynel Saint-Quentin,1940
Hu Shih,1940
Thomas Harper Goodspeed,1940
Winifred Loretta Fitzpatrick,1941
Newton Alexander Merritt,1941
Wilbour Eddy Saunders,1941
Ray Osgood Hughes,1941
Kathryn McHale,1941
Marshall Stewart Brown,1941
John Jordan Dillon,1941
Frank Ross McCoy,1941
Paul Van Zeeland,1941
Glenn Luther Martin,1941
Robert Cushman Murphy,1941
Louis Israel Newman,1942
Arthur Leverett Washburn,1942
Katharine Everett Gilbert,1942
Quentin James Reynolds,1942
Margaret Bingham Stillwell,1942
Simeon Strunsky,1942
Hamilton Fish Armstrong,1942
Katharine Elizabeth McBride,1942
Harry Ervin Yarnell,1942
Nadia Boulanger,1942
Katharine Burr Blodgett,1942
Arthur Francis Buddington,1942
George Burton Hibbert,1943
William Thomas Green,1943
Chester Irving Barnard,1943
Lewis Herold Brown,1943
Victor Lloyd Butterfield,1943
Walter Franklin George,1943
John Schoff Millis,1943
Harold Crins Field,1944
John Bartlet Brebner,1944
Arthur Hays Sulzberger,1944
Winthrop Williams Aldrich,1944
Ray Atherton,1944
Alexander Archer Vandegrift,1944
Moses Leverock Crossley,1944
Anna Spencer Canada Swain,1945
James Vernon Claypool,1945
Norris Lowell Tibbetts,1945
Wilmarth Sheldon Lewis,1945
Henri Bonnet,1945
Charles Henry Hare,1945
John Christopher Mahoney,1945
John Lord O’Brian,1945
Dwight Townsend Colley,1946
Hugh Stanford McLeod,1946
Charles Raymond Chappell,1946
Raymond Stewart Hall,1946
Clarence Herman Horner,1946
Walter Douglas Swaffield,1946
Gordon Keith Chalmers,1946
George William Potter,1946
William Curtis Chase,1946
John Sloan Dickey,1946
Royal Bertrand Lord,1946
Raymond Ames Spruance,1946
Charles August Kraus,1946
Louis Cardell Gerry,1947
Merrick Lyon Streeter,1947
Marion Shirley Cole,1947
Granville Bennett,1947
James Cross Collins,1947
Allen Welsh Dulles,1947
Arthur Bartlett Homer,1947
George Catlett Marshall,1947
Harold Gardiner Bowen,1947
Columbus O’Donnell Iselin,1947
Kenneth Safford Parker,1948
Earl Hollier Tomlin,1948
Lathrop Colgate Harper,1948
Julius Seelye Bixler,1948
Gonzalo Edward Buxton,1948
Margaret Shove Morriss,1948
Roland George Dwight Richardson,1948
Robert Wilbur Burgess,1948
Israel Mordecai Goldman,1949
Reginald Poland,1949
Richard Stanley Merrill Emrich,1949
Philip Caryl Jessup,1949
Robert Porter Patterson,1949
Elmer Tomkins Stevens,1949
Harold Brooks Tanner,1949
John Wymond Miller Bunker,1949
John Fujio Aiso,1950
Lula Pulliam Colwell,1950
Edith Lockwood Danielson Howard,1950
Mary Elizabeth Sharpe,1950
Ruth Hussey Longenecker,1950
Thomas Whittemore,1950
James Van Benschoten Bennett,1950
Sarah Gibson Blanding,1950
William Russell Burwell,1950
Erwin Nathaniel Griswold,1950
Jacob Viner,1950
Paul Comly French,1951
Robert Hugo Schacht Jr.,1951
Thomas Mott Shaw,1951
Grace Mabel Sherwood,1951
Mark Anthony De Wolfe Howe,1951
William Clyde DeVane,1951
Dudley Harmon,1951
Grayson Louis Kirk,1951
Robert Abercrombie Lovett,1951
Harry Westcott Rockwell,1951
Donald Greenless Wright,1952
Clarence Edgar Sherman,1952
Sevellon Ledyard Brown,1952
Bernice Brown Cronkhite,1952
William Colver Hill,1952
Charles Habib Malik,1952
John Joseph Muccio,1952
Leonard Carmichael,1952
Ada Holding Miller,1953
Theodore Otto Wedel,1953
Luther Harris Evans,1953
Paul Herman Buck,1953
George Frederick Frost,1953
William Archibald Macintosh,1953
Harry Shulman,1953
James Charles White,1953
Charles Anthony McDonald,1953
Gordon Edward Bigelow,1954
Merrill Kelley Bennett,1954
Harold Willis Dodds,1954
Alfred Whitney Griswold,1954
George Magoffin Humphrey,1954
Nathan Marsh Pusey,1954
Clarence Belden Randall,1954
Alexander Manlius Burgess,1954
Fiorindo Anthony Simeone,1954
Frederick Calvin Broomhead,1955
Marguerite Woodworth Wriston,1955
William Gordon Braude,1955
Edward Geier Freehafer,1955
William Easton Louttit,1955
Margaret Clapp,1955
James Stacy Coles,1955
John Seville Higgins,1955
Rowland Roberts Hughes,1955
Alonzo Graseano Moron,1955
John Orlando Pastore,1955
Dennis Joseph Roberts,1955
Robert Joseph Slavin,1955
Carl Raymond Woodward,1955
Henry Merritt Wriston,1955
Henry Welch,1955
Rosamund Cross,1956
Arthur Eugene Jensen,1956
William Thomson Hastings,1956
James Phinney Baxter,1956
Arthur Frank Burns,1956
Wayne Clayton Grover,1956
John Jay McCloy,1956
Roy Harmon Smith,1956
Charles Allen Thomas,1956
Edward Burgess Aldrich,1957
Margaret Reese Langdon,1957
Lawrence Lazelle Durgin,1957
John Robinson Frazier,1957
John Tracy Winterich,1957
McGeorge Bundy,1957
Marion Bayard Folsom,1957
Christian Archibald Herter,1957
Alfred Clarence Neal,1957
Thomas John Watson Jr.,1957
Thomas Freeman Gilbane,1958
William James Gilbane,1958
Homer Leroy Trickett,1958
Arthur E. Wilson,1958
John Hutchins Cady,1958
Helen Hayes MacArthur,1958
William Chesley Worthington,1958
Robert Francis Goheen,1958
Mary Isabelle Hall,1958
William Clement Gaige,1958
David Gwilym James,1958
Gordon Lancaster Parker,1958
Sidney Earle Smith,1958
Nils Yngve Wessell,1958
John Hay Whitney,1958
Warren Russell Ward,1958
Clarence Henry Graham,1958
Joseph McVicker Hunt,1958
Donald Benjamin Lindsley,1958
Herman Canfield Pitts,1958
Raymond Louis Wilder,1958
Jean Browning Madeira,1959
Olin James Stephens,1959
Roderick Stephens Jr.,1959
Samuel Belkin,1959
John Walker,1959
Kaare Roald Bergethon,1959
Irma Gyllenberg Cull,1959
John William Gardner,1959
Robert Hale Ives Goddard,1959
Gaylord Probasco Harnwell,1959
Lyndon Baines Johnson,1959
Elmer George MacDowell,1959
Donald Gordon Millar,1959
Walter Henry Reynolds,1959
John Vernon Butler,1960
Arthur Turbitt Geoghegen,1960
Paul Judson Braisted,1960
Robert De Blois Calkins,1960
Felix Frankfurter,1960
Elmer Stuart Horton,1960
Henry Allen Moe,1960
Edward Allen Pierce,1960
Austin Wakeman Scott,1960
Marshall Nairne Fulton,1960
Warren Charles Johnson,1960
Millar Burrows,1961
Ben Haig Bagdikian,1961
Whitney Jennings Oates,1961
Sir Sydney Castle Roberts,1961
Curt John Ducasse,1961
John Edward Fogarty,1961
Eva Nellie Blanche Hughes,1961
Otto Kerner,1961
Nancy Duke Lewis,1961
Hugh Stanford McLeod,1961
Theodore Von Karman,1961
Anne S. Kinsolving Brown,1962
Philip May Hamer,1962
Daniel Lucius Brown,1962
Arthur Hobson Dean,1962
Clifford Phelps Morehouse,1962
Rosemary Park,1962
Doris Brown Reed,1962
Arthur Rubinstein,1962
Herman Carey Bumpus Jr.,1962
Herbert Elisha Harris,1962
Ross Clayton MacCardle,1962
Hymen Samuel Mayerson,1962
Samuel Milton Nabrit,1962
Lars Onsager,1962
Ronald Vale Wells,1963
Albert Abraham List,1963
Jay Saunders Redding,1963
Francis Henry Horn,1963
Hunter Sylvester Marston,1963
Sir David Ormsby-Gore,1963
James Alfred Perkins,1963
Jeanne Kittredge Watson,1963
George Frederick Keyes,1963
Herbert Gezork,1964
James Lawrence Hanley,1964
David Daiches,1964
James Blaine Hedges,1964
John McAllister Crawford Jr.,1964
Loren Corey Eiseley,1964
Ralph Waldo Gerard,1964
Jack H. Hexter,1964
Ralph Emerson McGill,1964
Richard Peter McKeon,1964
Stuart Capen Sherman,1964
Vernon Rogers Alden,1964
John Hubbard Chafee,1964
Richard Cardinal Cushing,1964
Vincent Cyril Dore,1964
Maurice Nathan Eisendrath,1964
Archbishop Iakovos,1964
Arthur Lichtenberger,1964
Charles Coolidge Parlin,1964
Ada Lewis Sawyer,1964
Watson Smith,1964
Dirk Uipko Stikker,1964
Owen Meredith Wilson,1964
John Courtney Murray,1964
George Wells Beadle,1964
Harvey Brooks,1964
Solomon Lefschetz,1964
Albert Szent-Gyorgyi,1964
Powel Mills Dwaley,1965
Willem Adolph Visser ’t Hooft,1965
Richard Hubbard Howland,1965
Grace Mary Glynn,1965
Frederick Richmond Goff,1965
Sidney Joseph Perelman,1965
Zenas Randall Bliss,1965
David Arthur Burchinal,1965
Thomas Gardiner Corcoran,1965
William Henry Edwards,1965
Lorimer Douglas Milton,1965
Ollie Annette Randall,1965
Harold Samuel Shefelman,1965
Carl Pfaffmann,1965
John Wilder Tukey,1965
George Willis Waterman,1965
Clifton Waller Barrett,1966
Gustave Otto Arlt,1966
T. Dawson Brown,1966
Gordon Eugene Cadwgan,1966
Penelope Hartland-Thunberg,1966
Joseph William Ress,1966
Leonard Bernstein,1966
Ward Darley,1966
Samuel Joseph Wylie,1967
Mary Critchfield Keeney,1967
Grace Emeline Barstow Murphy,1967
Thomas Baird Appleget,1967
Kingman Brewster Jr.,1967
Edward William Day,1967
Patrick James James,1967
Barnaby Conrad Keeney,1967
George Albert Owens,1967
Elvis Jacob Stahr,1967
Charles Carpenter Tillinghast Jr.,1967
William Potter Buffum,1967
Helen Howard Nowlis,1967
John Bertram Lyte,1968
Bob Hope,1968
Louis Booker Wright,1968
Samuel Foster Damon,1968
Mary Morley Crapo Hyde,1968
Harry Hunter Burton,1968
John Sharpe Chafee,1968
Irving Jay Fain,1968
John Rainsford Gosnell,1968
George Mason Gross,1968
Frederick Herbert Jackson,1968
Frederick Seitz,1968
George Packer Berry,1969
Kenneth Livingston Burdon,1969
Gertrude Belle Elion,1969
Banice Feinberg,1969
Howard Archibald Rusk,1969
Shields Warren,1969
Jacob Nathaniel Blanck,1969
Deborah Willen Meier,1969
John Howland Rowe,1969
Irving Raskin Levine,1969
James Saville Eastham,1969
William Thomas Gossett,1969
William Paul Haas,1969
Henry Alfred Kissinger,1969
Paul Levinger,1969
Walter Bigelow Wriston,1969
Edward Kennedy Ellington,1969
Mary Lucy Cartwright,1969
Thomas Otten Paine,1969
Gordon Kidd Teal,1969
Eli Aaron Bohnen,1970
Rosa Schneider Wessel,1970
Fredson Thayer Bowers,1970
Mercer Cook,1970
John Carter Brown,1970
Nathaniel Davis,1970
Albert Edgar Lownes,1970
Henry Dexter Sharpe Jr.,1970
Katherine Urquhart Warren,1970
Roy Pearson,1971
Georgia O’Keeffe,1971
Germaine Bree,1971
Kenneth Mackenzie Clark,1971
I. F. Stone,1971
William Henry Hastie,1971
Constance Baker Motley,1971
James Augustine Shannon,1971
Minot Packer Fryer,1971
Alfred Lincoln Hawkes,1971
Otto Eduard Neugebauer,1971
Irwin W. Sizer,1971
Adrian Hall,1972
Elizabeth Bishop,1972
Erik Homburger Erikson,1972
Joan Mowat Erikson,1972
Paul Abraham Freund,1972
Patricia Roberts Harris,1972
Claiborne deBorda Pell,1972
Bayard Rustin,1972
Richard Salomon,1972
Robert Merton Solow,1972
Dorothy Elizabeth Bliss,1972
Sarah Caldwell,1973
Carleton Burke Chapman,1973
John Nicholas Brown,1973
John Hope Franklin,1973
Louis Lorenzo Redding,1973
C. Alexander Peloquin,1973
Dorothy Crowfoot Hodgkin,1973
Salvador Edward Luria,1973
William Prager,1973
Frederick Hesley Belden,1974
Benjamin Dean Meritt,1974
Lucy Shoe Meritt,1974
Gwendolyn Brooks,1974
Austin Warren,1974
Claude Raymond Branch,1974
Katharine Graham,1974
John Joseph Sirica,1974
Arlan Ralph Coolidge,1974
Leon N. Cooper,1974
Antoinette Forrester Downing,1975
Sidney Albert Fox,1975
Malcolm Clifford Todd,1975
Robert Webb Kenny,1975
Sterling Allen Brown,1975
Owen Lattimore,1975
Frank Licht,1975
William Samuel Paley,1975
Joseph Vincent Paterno,1975
Charles Henry Watts,1975
Sydney Dillon Ripley,1975
Louis Edward Gelineau,1976
Harold Fredrik Cherniss,1976
Robert Earl Hayden,1976
Israel James Kapstein,1976
John Michael Doar,1976
Walter Hoving,1976
Lawrence Nathaniel Spitz,1976
James Edwin Webb,1976
Francis King Carey Madeira,1976
Jane Marion Oppenheimer,1976
Henry Crown,1977
Vernon Eulion Jordan Jr.,1977
Frederick Lippitt,1977
Steven Muller,1977
Frank James Newman,1977
Mstislav Rostropovich,1977
Harold Brown,1977
Merrill Wallace Chase,1977
Louise Nevelson,1978
Edmund Sears Morgan,1978
Elizabeth Florence Colson,1978
George William Miller,1978
Eleanor Holmes Norton,1978
Merton Philip Stoltz,1978
Isaac Stern,1978
Henry Maurice Goldman,1978
Robert Bruce Lindsay,1978
Katherine Dunham,1979
Juan Lopez-Morillas,1979
Jakob Josef Petuchowski,1979
Richard Reeves Baxter,1979
Foster Barker Davis Jr.,1979
Hanna Holborn Gray,1979
James Bond Stockdale,1979
Samuel Barber,1979
Neil Alden Armstrong,1979
Barbara Philippa McCarthy,1980
Ralph Waldo Ellison,1980
Richard Lee Strout,1980
Brooke Astor,1980
Alfred Hahn Joslin,1980
John George Kemeny,1980
John George Kemey,1980
Theodore Roosevelt Newman Jr.,1980
George Joseph Stigler,1980
Aaron Copland,1980
Eric Denhoff,1980
Twyla Tharp,1981
Arnold Seymour Relman,1981
Daniel Joseph Boorstin,1981
Nathan Alexander Scott Jr.,1981
Walter Wellesley Smith,1981
Warren Minor Christopher,1981
Julian Howard Gibbs,1981
Frederick Douglass Pollard,1981
Lois Dickson Rice,1981
Ruth Harris Wolf,1981
Elma Ina Lewis,1982
Ieoh Ming Pei,1982
Aaron Temkin Beck,1982
William Montague Cobb,1982
Harold Pinter,1982
Robert Hale Ives Goddard Jr.,1982
Claude Peter Magrath,1982
Cathleen Synge Morawetz,1982
Kenneth Harry Olsen,1982
Pindaros Roy Vagelos,1982
Robert George Petersdorf,1983
Barbara Wertheim Tuchman,1983
Bettino Craxi,1983
George Frost Kennan,1983
Theodore Kollek,1983
Adam Bruno Ulam,1983
John Watts Young,1983
Frederick Walter Barnes,1984
Maya Angelou,1984
Vartan Gregorian,1984
James Charles Lehrer,1984
Robert Breckenridge Ware MacNeil,1984
Eugene Ionesco,1984
William Allan Dyer Jr.,1984
Marilyn Horne,1984
Daniel Charles Drucker,1984
Nicolaas Hendrik Kuiper,1984
Michael James Lighthill,1984
Robert Motherwell,1985
William H. Cosby Jr.,1985
Fred W. Friendly,1985
Martha Sharp Joukowsky,1985
Ernest J. Gaines,1985
James Laughlin,1985
Artemis A. W. Joukowsky,1985
Thomas R. Peterson,1985
Fernand Joseph St. Germain,1985
Jonas Edward Salk,1985
An Wang,1985
Phyllis Ann Wallace,1986
Rollo Gabriel Silver,1986
Helen Thomas,1986
Frank Taylor Cary,1986
James William Fulbright,1986
George Safford Parker,1986
Laurance Spelman Rockefeller,1986
Henry Giscard d’Estaing,1986
John Trevor Stuart,1986
Ester Boserup,1987
Constance Chung,1987
Joan Ganz Cooney,1987
Theodor Seuss Geisel,1987
Constance Chung Povich,1987
Joseph Winterbotham Shaw,1987
Earl Gilbert Graves,1987
Fabio Roversi Monaco,1987
Mario Alberto Nobre Lopes Soares,1987
Stevie Wonder,1987
Gustav Victor Rudolf Born,1987
Liv Ullmann,1988
Roderick Milton Chisholm,1988
Pedro Lain Entralgo,1988
Humberto Eco,1988
Gore Vidal,1988
William Gordon Bowen,1988
Ruth Burt Ekstrom,1988
Cyrus Roberts Vance,1988
Wynton Marsalis,1988
Edwin Lowell Cooper,1988
Donald Ervin Knuth,1988
Edmund Wyatt Gordon,1989
Theodore Martin Hesburgh,1989
Carleton Peter Alexis,1989
Emmanuel de Margerie,1989
Mary Maples Dunn,1989
David Pierpont Gardner,1989
Carlos Salinas de Gortari,1989
Gary Stewart Sasse,1989
Howard Robert Swearer,1989
Janet Baker Swearer,1989
Melvin Morse Swig,1989
Pinchas Zuckerman,1989
Kenneth Vivian Thimann,1989
President Steven Muller,1989
Charles Everett Koop,1990
Chloe Anthony Morrison,1990
Maurice Raymond Greenberg,1990
Benjamin Lawson Hooks,1990
Desmond Tutu,1990
Mary Douglas Leakey,1990
Richard Lester Solomon,1990
George Nelson Hunt,1991
Linda Joyce Greenhouse,1991
Judith Nisse Shklar,1991
Elaine Baker Temkin,1991
Nicanor Parra,1991
George Myles Cordell Fisher,1991
Paul Henry Nitze,1991
Mary Terese Winifred Robinson,1991
Eduard Amvrosiyevich Shevardnadze,1991
Alva Otis Way,1991
Zubin Mehta,1991
Walter Eugene Massey,1991
Johnnetta Betsch Cole,1992
Kathryn Scott Fuller,1992
Joan Wallach Scott,1992
Rosemary Pierrel Sorrentino,1992
Marie Jean Langlois,1992
Joseph Robert Weisberger,1992
James Pierpont Comer,1992
Richard Foreman,1993
Richard David Gockley,1993
Harold Prince,1993
Ellen Stewart,1993
Audrey Hepburn,1993
Nafis Sadik,1993
Lila Manfield Sapinsley,1993
Robert Edward Turner III,1993
Willard Carlisle Butcher,1993
William H. Gray,1993
William Duncan MacMillan,1993
Peter David Lax,1993
Matthew Daniel Scharff,1994
Marian Wright Edelman,1994
Bronislaw Geremek,1994
Ira Charles Magaziner,1994
Elliot Everett Maxwell,1994
Nak-Chung Paik,1994
Joy Ungerleider-Mayerson,1994
Leonore Annenberg,1994
Walter H. Annenberg,1994
Nancy Lillian Buc,1994
Hiroo Imura,1994
Yasuhiko Torii,1994
Masaru Ibuka,1994
Robert Duncan MacPherson,1994
Maya Ying Lin,1995
Harold Bailey Jr.,1995
Lyman G. Bloomingdale,1995
Athol Fugard,1995
Dorothy Sterling,1995
William R. Hewlett,1995
Shimon Peres,1995
Edward D. Eddy,1996
Timothy Carter Forbes,1996
Agnes Gund,1996
Arthur Mitchell,1996
James D. Wolfensohn,1996
Khan ,1996
Sandra Day O’Connor,1996
Mary Chapin Carpenter,1996
Itzhak Perlman,1996
Augustus A. White III,1997
Joyce Oldham Appleby,1997
Jesús de Polanco,1997
Leo Esaki,1997
Rosario Ferré,1997
Carlos Fuentes,1997
Victor García de la Concha,1997
Clare Russell Gregorian,1997
Carolyn G. Heilbrun,1997
Lorraine Monroe,1997
Bill Moyers,1997
John Hazen Sr. White,1997
David Macaulay,1997
Louis V. Gerstner Jr.,1997
Richard C. Holbrooke,1997
Sir Michael Atiyah,1997
Maurice Glicksman,1997
John P. McTague,1997
Alan R. Mulally,1997
Simon Ostrach,1997
Ronald D. Probstein,1997
James R. Rice,1997
Chinua Achebe,1998
H. Anthony Ittleson,1998
Theodore Ryland Sizer,1998
P. J. Patterson,1998
Mamphela Aletta Ramphele,1998
Joseph L. Tauro,1998
Janet L. Yellen,1998
John Harris Harbison,1998
Kenneth A. Ribet,1998
Ruth L. Kirschstein,1999
Brian W. Dickinson,1999
His Majesty King of Jordan Hussein,1999
David J. Mahoney,1999
Her Majesty Queen Noor of Jordan Noor,1999
William J. Raspberry,1999
Steven Spielberg,1999
James Oliver Freedman,1999
John Herschel Glenn Jr.,1999
John Hume,1999
Romano Prodi,1999
Julia Vadala Taft,1999
Gustavo Gutierrez,2000
Barnaby Evans,2000
Brice Marden,2000
Francis S. Collins,2000
Louis W. Sullivan,2000
Julia Child,2000
Alice Shalvi,2000
David McCullough,2000
Dorothy DeLay,2000
John Seely Brown,2000
Madeleine Korbel Albright,2001
Kofi A. Annan,2001
Sheila E. Blumstein,2001
Demetrios Christodoulou,2001
Paul Jefferson Eustis,2001
Margaret H. Marshall,2001
Lorrin Andrews Riggs,2001
Philip Roth,2001
Lawrence Small,2001
John P. Birkelund,2002
Raymond G. Chambers,2002
Ruth Bader Ginsburg,2002
Paul LeClerc,2002
Emily Arnold McCully,2002
Jessye Norman,2002
Sadako Ogata,2002
William D. Warner,2002
Mikhail Gorbachev,2003
Laura Linney,2003
Roger Mandle,2003
Samuel Nunn,2003
Lowery Stokes Sims,2003
Joan Argetsinger Steitz,2003
Sir Brian Urquhart,2003
Xu Wenli,2003
Fernando Henrique Cardoso,2004
Malcolm G. Chace,2004
Shirin Ebadi,2004
Paul Farmer,2004
Suzan-Lori Parks,2004
Jane Pauley,2004
Stephen Robert,2004
Judith Rodin,2004
Garry B. Trudeau,2004
Christo,2005
Jeanne-Claude,2005
David Eggers,2005
Sidney E. Frank,2005
Wesley T. Huntress Jr.,2005
Mary-Claire King,2005
Phylicia Rashad,2005
William R. Rhodes,2005
Sima Samar,2005
Philip A. Smith,2005
Geoffrey Canada,2006
Juliet V. Garcia,2006
Kay Redfield Jamison,2006
Friedrich St.Florian,2006
Suniti Solomon,2006
Paul A. Volcker,2006
Martin J. Granoff,2006
Ngozi Okonjo-Iweala,2006
Susan Hockfield,2006
Stanley M. Aronson,2007
Christopher J. Berman,2007
Kate Burton,2007
Scott S. Cowen,2007
Norman C. Francis,2007
Marvalene Hughes,2007
"Riley ""B.B."" King",2007
Craig C. Mello,2007
Samantha Power,2007
Edwidge Danticat,2008
Judith Jamison,2008
Matthew J. Mallow,2008
Charles Robert Redford,2008
Choon Fong Shih,2008
Wendy J. Strothman,2008
Maria T. Zuber,2008
Ellen Johnson Sirleaf,2008
Richard C. Barker,2009
Mary L. Elmendorf,2009
Jerald G. Fishman,2009
Jessie C. Gruman,2009
Jim Yong Kim,2009
David E. Saltzman,2009
Fareed Zakaria,2009
Trude Dothan,2009
Morgan Freeman,2010
Barbara Liskov,2010
Nelson Mandela,2010
Shahrnush Parsipur,2010
Cecile Richards,2010
David S. Rohde,2010
Romila Thapar,2010
Gordon S. Wood,2010
Herbert Kaplan,2011
Katie King Crowley,2011
Arianna Huffington,2011
Nicholas D. Kristof,2011
David B. Mumford,2011
John J. Nicholson,2011
Lynn Ida Nottage,2011
Lisa Randall,2011
Kenneth Roth,2011
David R. Scott,2011
Zhao Zhenkai,2011
Carolyn Bertozzi,2012
Viola Davis,2012
John Robert Lewis,2012
Marilynne Summers Robinson,2012
Sebastian A. Ruth,2012
Diane Sawyer,2012
Gene Sharp,2012
Ruth J. Simmons,2012
Wei Yang,2012
Benjamin Affleck,2013
Junot Díaz,2013
Stanley Falkow,2013
Beverly Wade Hogan,2013
Risa J. Lavizzo-Mourey,2013
Eduardo J. Padrón,2013
Beatrice E. Coleman,2014
Lee Eliot Berk,2014
Jeffrey Eugenides,2014
Arthur L. Horwich,2014
Mary Lou Jepsen,2014
Debra L. Lee,2014
Lois Lowry,2014
Nalini Moreshwar Nadkarni,2014
Thomas E. Perez,2014
Robert Anthony Corrigan,2015
Louise Lamphere,2015
David E. McKinney,2015
Tracee Ellis Ross,2015
Susan Solomon,2015
Kathryn D. Sullivan,2015
Cornelia Isabella Bargmann,2016
Thomas G. Catena ,2016
Umberto Crenca,2016
Angus Deaton,2016
Kevin Gover,2016
Antonia Hernández,2016
Jean Elizabeth Howard ,2016
Charles M. Rosenthal,2016
Robert De Niro,2017
Daveed Diggs ,2017
Donald C. Hood ,2017
Indra K. Nooyi,2017
Richard D. Parsons,2017
Rosmarie Waldrop,2017
